1,1,1547841156.2,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,218,24,136,43
1,1,1547843714.52,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547847926.42,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547847959.57,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547847962.25,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547848241.74,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547850074.76,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547850736.99,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851038.98,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851042.5,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851051.92,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851058.96,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851063.48,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851300.85,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851302.09,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547851303.32,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,39,96,126,182
1,1,1547893163.6,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,218,24,136,43
1,1,1547893278.72,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,218,24,136,43
1,1,1547893366.89,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,218,24,136,43
1,1,1547981517.98,220,210,252,0,185,81,156,232,149,118,230,177,2048,106,74,152,42,117,161,30,246
1,1,1547291002.93,176,249,99,74,32,2,156,232,149,118,230,159,2048,39,96,126,182,10,153,199,103
1,1,1547649321.52,176,249,99,74,32,2,156,232,149,118,230,159,2048,39,96,126,182,10,153,199,101
1,1,1547663049.65,176,249,99,74,32,2,156,232,149,118,230,159,2048,39,96,126,182,10,153,199,103
